Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name,Platform,Genre,Publisher
13782,2003.0,0.02,0.02,0.0,0.01,0.04,fishermanschallenge,ps2,sports,konamidigitalentertainment
13783,2009.0,0.0,0.0,0.04,0.0,0.04,katekyoohitmanrebornbattlearena2spiritsburst,psp,fighting,marvelousinteractive
13784,2006.0,0.0,0.0,0.04,0.0,0.04,akkoniomakasebrainshock,ds,misc,taito
13785,2003.0,0.03,0.01,0.0,0.0,0.04,missionimpossibleoperationsurma,gba,platform,atari
13786,2005.0,0.0,0.03,0.0,0.01,0.04,guildwarstrilogy,pc,roleplaying,ncsoft
13787,2010.0,0.03,0.0,0.0,0.0,0.04,patricianiv,pc,strategy,kalypsomedia
13788,2012.0,0.04,0.0,0.0,0.0,0.04,deadliestwarriorancientcombat,ps3,fighting,cloudimperiumgamescorporation
13789,2007.0,0.0,0.0,0.04,0.0,0.04,kingoffightersmaximumimpactregulationa,ps2,fighting,snkplaymore
13790,2007.0,0.0,0.04,0.0,0.0,0.04,whowantstobeamillionaire1stedition,ds,misc,ubisoft
13791,2016.0,0.0,0.0,0.04,0.0,0.04,starocean5integrityandfaithlessness,ps3,roleplaying,squareenix
13792,2013.0,0.0,0.0,0.04,0.0,0.04,datealiverineutopia,ps3,adventure,compileheart
13793,2010.0,0.0,0.03,0.0,0.01,0.04,csifatalconspiracy,pc,adventure,ubisoft
13794,2011.0,0.0,0.0,0.04,0.0,0.04,durarara3waystandoffalley,psp,adventure,kadokawashoten
13795,2007.0,0.03,0.0,0.0,0.0,0.04,surfsup,ps3,sports,ubisoft
13796,2009.0,0.0,0.03,0.0,0.01,0.04,fritzchess,ps3,strategy,deepsilver
13797,2006.0,0.03,0.01,0.0,0.0,0.04,thedavincicode,xb,action,taketwointeractive
13798,2004.0,0.0,0.0,0.04,0.0,0.04,famicomminiclucluland,gba,puzzle,nintendo
13799,2009.0,0.04,0.0,0.0,0.0,0.04,astroboythevideogame,psp,action,d3publisher
13800,2009.0,0.03,0.0,0.0,0.0,0.04,metalslugxx,psp,shooter,dhminteractive
13801,2009.0,0.0,0.0,0.04,0.0,0.04,sacredblaze,ps2,strategy,flightplan
13802,2009.0,0.04,0.0,0.0,0.0,0.04,rollinrascals,ds,puzzle,risingstargames
13803,2007.0,0.0,0.0,0.04,0.0,0.04,hanerunotobiradstanshukutetsudounoyoru,ds,misc,namcobandaigames
13804,1995.0,0.0,0.0,0.04,0.0,0.04,thoroughbredbreederiiplus,ps,simulation,hect
13805,2004.0,0.03,0.01,0.0,0.0,0.04,purepinball,xb,misc,xsgames
13806,2011.0,0.0,0.0,0.04,0.0,0.04,hanaonikoisomerukokueikyuunoshirushi,psp,adventure,ideafactory
13807,2010.0,0.0,0.0,0.04,0.0,0.04,zactoombramaboroshinoyuuenchi,ds,adventure,konamidigitalentertainment
13808,2013.0,0.0,0.03,0.0,0.01,0.04,residentevilrevelations,pc,action,capcom
13809,2010.0,0.0,0.0,0.04,0.0,0.04,daikaijuubattleultracoliseumdxultrasenshidaishuuketsu,wii,fighting,namcobandaigames
13810,2011.0,0.0,0.0,0.04,0.0,0.04,shadowofthecolossus,ps3,action,sonycomputerentertainment
13811,2011.0,0.02,0.0,0.02,0.0,0.04,phantombreaker,x360,fighting,5pb
13812,2010.0,0.04,0.0,0.0,0.0,0.04,gummybearsminigolf,wii,sports,unknown
13813,2007.0,0.03,0.0,0.0,0.0,0.04,brothersinarmsds,ds,shooter,ubisoft
13814,2009.0,0.0,0.0,0.04,0.0,0.04,valhallaknights2battlestance,psp,roleplaying,marvelousinteractive
13815,2008.0,0.0,0.0,0.04,0.0,0.04,99nonamida,ds,adventure,namcobandaigames
13816,2008.0,0.0,0.0,0.04,0.0,0.04,clannad,psp,adventure,prototype
13817,2003.0,0.02,0.01,0.0,0.0,0.04,cybertroopersvirtualonmarz,ps2,fighting,sega
13818,2004.0,0.02,0.01,0.0,0.0,0.04,headhunterredemption,ps2,action,sega
13819,2008.0,0.0,0.0,0.04,0.0,0.04,ookamitokoushinryoubokutohoronoichinen,ds,adventure,asciimediaworks
13820,2006.0,0.04,0.0,0.0,0.0,0.04,bombermanactzero,x360,puzzle,konamidigitalentertainment
13821,2003.0,0.03,0.01,0.0,0.0,0.04,stuntman,gba,racing,atari
13822,2012.0,0.0,0.0,0.04,0.0,0.04,timetravelers,3ds,adventure,unknown
13823,2009.0,0.0,0.03,0.0,0.0,0.04,burnoutparadisetheultimatebox,x360,racing,electronicarts
13824,2009.0,0.04,0.0,0.0,0.0,0.04,thechasefelixmeetsfelicity,ds,action,atari
13825,2009.0,0.02,0.02,0.0,0.0,0.04,stokedbigairedition,x360,sports,namcobandaigames
13826,1997.0,0.02,0.01,0.0,0.0,0.04,syndicatewars,ps,strategy,electronicarts
13827,2014.0,0.01,0.03,0.0,0.0,0.04,castlevanialordsofshadow2,pc,action,konamidigitalentertainment
13828,2007.0,0.0,0.0,0.04,0.0,0.04,dragladejpsales,ds,fighting,505games
13829,1997.0,0.02,0.01,0.0,0.0,0.04,hercsadventures,ps,action,virgininteractive
13830,2002.0,0.03,0.01,0.0,0.0,0.04,tigerwoodspgatourgolf,gba,sports,ubisoft
13831,2008.0,0.04,0.0,0.0,0.0,0.04,twinstrikeoperationthunder,wii,shooter,zoogames
13832,2015.0,0.0,0.0,0.04,0.0,0.04,blazbluechronophantasmaextend,ps3,action,pqube
13833,2010.0,0.0,0.03,0.0,0.01,0.04,allpointsbulletin,pc,roleplaying,electronicarts
13834,2015.0,0.0,0.0,0.04,0.0,0.04,romanceofthethreekingdoms13,ps3,action,tecmokoei
13835,2005.0,0.01,0.03,0.0,0.01,0.04,themovies,pc,simulation,activision
13836,2009.0,0.0,0.03,0.0,0.01,0.04,supercarchallenge,ps3,racing,system3arcadesoftware
13837,2006.0,0.03,0.01,0.0,0.0,0.04,dreamfallthelongestjourney,xb,adventure,empireinteractive
13838,2015.0,0.0,0.04,0.0,0.0,0.04,thesims4spaday,pc,simulation,electronicarts
13839,1995.0,0.0,0.0,0.04,0.0,0.04,tokimekimahjongparadisekoinotenpaibeat,sat,misc,sonnet
13840,2015.0,0.0,0.0,0.04,0.0,0.04,yukiyunaisaheromemoryoftheforest,psv,action,furyu
13841,2011.0,0.02,0.01,0.0,0.0,0.04,jasfjanesadvancedstrikefighters,pc,simulation,deepsilver
13842,2005.0,0.0,0.0,0.04,0.0,0.04,kidougekidanharoichizagundammahjongdsoyajinimoagararetakotonainoni,ds,misc,namcobandaigames
13843,2010.0,0.0,0.0,0.04,0.0,0.04,bluerosesyouseitoaoihitominosenshitachi,psp,adventure,nipponichisoftware
13844,2005.0,0.03,0.01,0.0,0.0,0.04,zatchbellmamodofury,gc,fighting,namcobandaigames
13845,2010.0,0.02,0.01,0.0,0.0,0.04,dorasbigbirthdayadventure,ps2,misc,taketwointeractive
13846,2008.0,0.02,0.01,0.0,0.0,0.04,popstarguitar,ps2,misc,xsgames
13847,2016.0,0.0,0.0,0.04,0.0,0.04,haikyucrossteammatch,3ds,adventure,namcobandaigames
13848,1999.0,0.02,0.01,0.0,0.0,0.04,nhlbladesofsteel2000,ps,sports,konamidigitalentertainment
13849,2004.0,0.02,0.01,0.0,0.0,0.04,outlawvolleyballremixed,ps2,sports,globalstar
13850,2006.0,0.01,0.0,0.03,0.0,0.04,theadventuresofdarwin,ps2,strategy,essentialgames
13851,2006.0,0.01,0.02,0.0,0.01,0.04,scarfacetheworldisyours,pc,action,vivendigames
13852,2009.0,0.01,0.02,0.0,0.01,0.04,bloodbowl,pc,sports,focushomeinteractive
13853,2006.0,0.03,0.0,0.0,0.0,0.04,fifaworldcupgermany2006,ds,sports,electronicarts
13854,2007.0,0.01,0.02,0.0,0.01,0.04,supremecommanderforgedalliance,pc,strategy,thq
13855,2002.0,0.0,0.0,0.04,0.0,0.04,klonoaheroesdensetsunostarmedal,gba,roleplaying,namcobandaigames
13856,2015.0,0.0,0.0,0.04,0.0,0.04,hyperdimensionneptuniavictoryii,ps4,roleplaying,ideafactoryinternational
13857,2001.0,0.02,0.01,0.0,0.0,0.04,pajamasamyouarewhatyoueatfromyourheadtoyourfeet,ps,adventure,infogrames
13858,2006.0,0.01,0.03,0.0,0.01,0.04,sidmeiersrailroads,pc,simulation,taketwointeractive
13859,2009.0,0.03,0.0,0.0,0.0,0.04,jigapixpets,ds,puzzle,zushigames
13860,2015.0,0.03,0.01,0.0,0.0,0.04,brothersataleoftwosons,xone,adventure,505games
13861,1998.0,0.02,0.01,0.0,0.0,0.04,warhammerdarkomen,ps,strategy,electronicarts
13862,2012.0,0.0,0.0,0.04,0.0,0.04,mobilesuitgundammokubanokiseki,psp,action,namcobandaigames
13863,2001.0,0.03,0.01,0.0,0.0,0.04,denkiblocks,gba,puzzle,ragesoftware
13864,2009.0,0.0,0.0,0.04,0.0,0.04,aresshadeikouds,ds,simulation,artdink
13865,2010.0,0.0,0.0,0.04,0.0,0.04,harukanarutokinonakade4aizouban,psp,roleplaying,tecmokoei
13866,2015.0,0.0,0.0,0.04,0.0,0.04,tsuruginomachinoihoujinkuronokyuuden,psv,roleplaying,experienceinc
13867,2002.0,0.03,0.01,0.0,0.0,0.04,colinmcraerally3,xb,racing,codemasters
13868,1999.0,0.02,0.01,0.0,0.0,0.04,ballistic,ps,puzzle,atari
13869,2015.0,0.0,0.04,0.0,0.0,0.04,paddingtonadventuresinlondon,3ds,puzzle,kochmedia
13870,2016.0,0.0,0.0,0.04,0.0,0.04,nobunagasambitionsphereofinfluencesengokurisshiden,psv,misc,tecmokoei
13871,2006.0,0.0,0.03,0.0,0.01,0.04,caesariv,pc,strategy,vivendigames
13872,2007.0,0.0,0.0,0.04,0.0,0.04,segarally2006,ps2,racing,unknown
13873,2016.0,0.03,0.0,0.0,0.0,0.04,songofthedeep,xone,action,insomniacgames
13874,2009.0,0.0,0.04,0.0,0.0,0.04,imacelebritygetmeoutofhere,ds,misc,mindscape
13875,2001.0,0.0,0.0,0.04,0.0,0.04,gundambattleonline,dc,action,namcobandaigames
13876,2007.0,0.0,0.03,0.0,0.01,0.04,harrypotterandtheorderofthephoenix,pc,action,electronicarts
13877,2006.0,0.03,0.01,0.0,0.0,0.04,shonenjumpsonepiecegrandadventure,gc,fighting,namcobandaigames
13878,2007.0,0.04,0.0,0.0,0.0,0.04,hollyhobbiefriends,ds,misc,majescoentertainment
13879,2010.0,0.04,0.0,0.0,0.0,0.04,kevinvandambigbasschallenge,wii,sports,zoogames
13880,2005.0,0.02,0.01,0.0,0.0,0.04,stolen,ps2,action,hipinteractive
13881,2015.0,0.0,0.04,0.0,0.0,0.04,monsterhighnewghoulinschool,x360,action,littleorbit
13882,2009.0,0.04,0.0,0.0,0.0,0.04,glacier2,wii,racing,zoogames
13883,2016.0,0.0,0.03,0.0,0.01,0.04,rugbychallenge3,ps4,sports,alternativesoftware
13884,2008.0,0.0,0.0,0.04,0.0,0.04,memoriesoff6twave,ps2,adventure,5pb
13885,2009.0,0.0,0.02,0.0,0.01,0.04,superstarsv8racing,ps3,racing,blackbeangames
13886,2003.0,0.01,0.02,0.0,0.01,0.04,halocombatevolved,pc,shooter,microsoftgamestudios
13887,2016.0,0.01,0.0,0.02,0.0,0.04,hatsunemikuprojectdivax,ps4,misc,sega
13888,2016.0,0.0,0.0,0.04,0.0,0.04,bulletgirls2,psv,action,d3publisher
13889,2015.0,0.0,0.0,0.04,0.0,0.04,famicomremixbestchoice,3ds,action,nintendo
13890,2003.0,0.03,0.01,0.0,0.0,0.04,proracedriver,xb,racing,codemasters
13891,2009.0,0.03,0.0,0.0,0.0,0.04,sleepoverparty,wii,misc,ubisoft
13892,2011.0,0.0,0.03,0.0,0.0,0.04,100classicgames,ds,misc,rondomedia
13893,1995.0,0.0,0.0,0.04,0.0,0.04,ideyosukenomahjongkazoku,ps,misc,setacorporation
13894,2004.0,0.0,0.03,0.0,0.01,0.04,richardburnsrally,pc,racing,sci
13895,2005.0,0.02,0.01,0.0,0.01,0.04,wrcfiaworldrallychampionship,psp,racing,sonycomputerentertainment
13896,2006.0,0.0,0.0,0.04,0.0,0.04,quizmobilegundamtoisenshidx,psp,puzzle,namcobandaigames
13897,2007.0,0.04,0.0,0.0,0.0,0.04,rtypecommandcorrectussales,psp,strategy,risingstargames
13898,2001.0,0.02,0.01,0.0,0.0,0.04,ettheextraterrestrialinterplanetarymission,ps,platform,ubisoft
13899,2008.0,0.04,0.0,0.0,0.0,0.04,storyhourfairytales,wii,adventure,zoodigitalpublishing
13900,2006.0,0.0,0.0,0.04,0.0,0.04,dynastywarriorsvol2jpsales,psp,action,tecmokoei
13901,1999.0,0.02,0.01,0.0,0.0,0.04,countdownvampires,ps,adventure,namcobandaigames
13902,1997.0,0.02,0.01,0.0,0.0,0.04,cryptkiller,ps,shooter,konamidigitalentertainment
13903,2012.0,0.0,0.0,0.04,0.0,0.04,tokumeisentaigobusters,ds,action,namcobandaigames
13904,2002.0,0.0,0.0,0.04,0.0,0.04,dramaticsoccergamenippondaihyousenshuninarou,ps2,sports,enixcorporation
13905,2010.0,0.02,0.02,0.0,0.0,0.04,thetreasuresofmontezuma,ds,puzzle,foreignmediagames
13906,2009.0,0.0,0.03,0.0,0.01,0.04,saintsrow2,pc,action,thq
13907,2004.0,0.0,0.03,0.0,0.01,0.04,harrypotterandtheprisonerofazkaban,pc,action,electronicarts
13908,1999.0,0.02,0.01,0.0,0.0,0.04,battlehunter,ps,strategy,midasinteractiveentertainment
13909,1996.0,0.02,0.01,0.0,0.0,0.04,poed,ps,shooter,timewarnerinteractive
13910,2010.0,0.04,0.0,0.0,0.0,0.04,heathclifffranticfoto,ds,misc,stormcitygames
13911,1996.0,0.02,0.01,0.0,0.0,0.04,adidaspowersoccer,ps,sports,psygnosis
13912,2015.0,0.0,0.04,0.0,0.0,0.04,legojurassicworld,pc,action,warnerbrosinteractiveentertainment
13913,2009.0,0.0,0.03,0.0,0.01,0.04,secretfiles2puritascordis,pc,adventure,deepsilver
13914,1997.0,0.02,0.01,0.0,0.0,0.04,darklightconflict,ps,simulation,electronicarts
13915,2004.0,0.03,0.01,0.0,0.0,0.04,dragonballadvancedadventure,gba,action,namcobandaigames
13916,1996.0,0.0,0.0,0.04,0.0,0.04,artoffighting3thepathofthewarrior,ng,fighting,snk
13917,2012.0,0.02,0.01,0.0,0.0,0.04,rabbidsland,wiiu,misc,ubisoft
13918,2015.0,0.0,0.04,0.0,0.0,0.04,civilizationbeyondearthrisingtide,pc,strategy,taketwointeractive
13919,2002.0,0.03,0.01,0.0,0.0,0.04,therippingfriends,gba,action,thq
13920,2015.0,0.03,0.0,0.0,0.0,0.04,rodeatheskysoldier,3ds,action,nipponichisoftware
13921,1999.0,0.02,0.01,0.0,0.0,0.04,konamiarcadeclassics,ps,misc,konamidigitalentertainment
13922,2012.0,0.0,0.0,0.04,0.0,0.04,hunterxhunterwonderadventure,psp,action,namcobandaigames
13923,2005.0,0.03,0.01,0.0,0.0,0.04,superarmywar,gba,action,flashpointgames
13924,2012.0,0.0,0.0,0.04,0.0,0.04,aonoexorcistgenkokunolabyrinth,psp,action,namcobandaigames
13925,2015.0,0.0,0.04,0.0,0.0,0.04,donbradmancricket14,xone,sports,trubluentertainment
13926,2004.0,0.02,0.01,0.0,0.0,0.04,echonightbeyond,ps2,adventure,indiegames
13927,2006.0,0.0,0.0,0.04,0.0,0.04,minnanochizu,psp,misc,zenrin
13928,2002.0,0.03,0.01,0.0,0.0,0.04,doomiihellonearth,gba,shooter,activision
13929,2009.0,0.0,0.0,0.04,0.0,0.04,taikourisshidenv,psp,strategy,tecmokoei
13930,2014.0,0.0,0.0,0.04,0.0,0.04,shinhayarigami,ps3,adventure,nipponichisoftware
13931,2006.0,0.0,0.0,0.04,0.0,0.04,jikkyoupowerfulmajorleague,gc,sports,konamidigitalentertainment
13932,2015.0,0.0,0.04,0.0,0.0,0.04,trainsimulator2016,pc,simulation,unknown
13933,2015.0,0.0,0.0,0.04,0.0,0.04,corpsepartybloodcoveredrepeatedfear,3ds,adventure,5pb
13934,2011.0,0.0,0.0,0.04,0.0,0.04,suzumiyaharuhinotsuisou,psp,adventure,namcobandaigames
13935,2007.0,0.03,0.0,0.0,0.0,0.04,zoohospital,ds,simulation,eidosinteractive
13936,2002.0,0.03,0.01,0.0,0.0,0.04,evolutionskateboarding,gc,sports,konamidigitalentertainment
13937,2006.0,0.03,0.0,0.0,0.0,0.04,greghastingstournamentpaintballmaxd,ds,shooter,activision
13938,2015.0,0.0,0.0,0.04,0.0,0.04,theidolmstermustsongsredboardblueboard,psv,misc,namcobandaigames
13939,2002.0,0.0,0.0,0.04,0.0,0.04,jikkyouworldsoccer2002,ps2,sports,konamidigitalentertainment
13940,2006.0,0.0,0.0,0.04,0.0,0.04,tenshougakuengekkouroku,ps2,adventure,asmikaceentertainment
13941,2009.0,0.03,0.0,0.0,0.0,0.04,skidoosnowmobilechallenge,x360,racing,valcongames
13942,2008.0,0.0,0.0,0.04,0.0,0.04,aquanautsholidaykakusaretakiroku,ps3,adventure,sonycomputerentertainment
13943,2007.0,0.03,0.0,0.0,0.0,0.04,realsoccer2008,ds,sports,ubisoft
13944,2008.0,0.03,0.0,0.0,0.0,0.04,littleredridinghoodszombiebbq,ds,shooter,destineer
13945,2005.0,0.03,0.0,0.0,0.0,0.04,texasholdempokerds,ds,misc,majescoentertainment
13946,2013.0,0.03,0.0,0.0,0.0,0.04,ducktalesremastered,x360,action,capcom
13947,2011.0,0.02,0.01,0.0,0.0,0.04,apbreloaded,pc,roleplaying,iceberginteractive
13948,2003.0,0.0,0.03,0.0,0.01,0.04,railroadtycoon3,pc,strategy,gatheringofdevelopers
13949,2006.0,0.0,0.0,0.04,0.0,0.04,magicalstarsignjpsales,ds,roleplaying,nintendo
13950,2005.0,0.03,0.01,0.0,0.0,0.04,bigmuthatruckers,gba,racing,zoodigitalpublishing
13951,2009.0,0.03,0.0,0.0,0.0,0.04,dtcarnage,psp,racing,agetec
13952,2016.0,0.03,0.0,0.0,0.0,0.04,residentevil6,xone,shooter,capcom
13953,2008.0,0.03,0.0,0.0,0.0,0.04,teenagezombiesinvasionofthealienbrainthingys,ds,adventure,ignitionentertainment
13954,2014.0,0.0,0.0,0.04,0.0,0.04,arnosurgeodetoanunbornstar,psv,roleplaying,tecmokoei
13955,2014.0,0.01,0.03,0.0,0.0,0.04,warriorsorochi3,xone,action,tecmokoei
13956,2015.0,0.0,0.03,0.0,0.0,0.04,monsterhighnewghoulinschool,3ds,action,littleorbit
13957,2014.0,0.03,0.01,0.0,0.01,0.04,ragnarokodyssey,ps3,roleplaying,gungho
13958,2007.0,0.02,0.01,0.0,0.0,0.04,rugby08,ps2,sports,electronicarts
13959,2008.0,0.03,0.0,0.0,0.0,0.04,gopetsvacationisland,ds,simulation,konamidigitalentertainment
13960,2008.0,0.0,0.0,0.04,0.0,0.04,piacarroteyoukoso25,dc,adventure,necinterchannel
13961,2004.0,0.02,0.01,0.0,0.0,0.04,cygirls,ps2,action,konamidigitalentertainment
13962,2002.0,0.03,0.01,0.0,0.0,0.04,thesumofallfears,gba,shooter,ubisoft
13963,2010.0,0.0,0.0,0.04,0.0,0.04,dacapoiiiplussituationportable,psp,adventure,kadokawashoten
13964,2007.0,0.0,0.03,0.0,0.0,0.04,worldoftanks,x360,shooter,electronicarts
13965,2010.0,0.0,0.0,0.04,0.0,0.04,hisshoupachinkopachislotkouryakuseriesdsvol5shinseikievangeliontamashiinokiseki,ds,misc,d3publisher
13966,2007.0,0.03,0.0,0.0,0.0,0.04,bubblebobbledoubleshot,ds,puzzle,risingstargames
13967,2002.0,0.03,0.01,0.0,0.0,0.04,minorityreporteverybodyruns,gba,action,activision
13968,2010.0,0.0,0.0,0.04,0.0,0.04,monsterhunterfrontieronlineseason90,x360,roleplaying,capcom
13969,2014.0,0.0,0.0,0.04,0.0,0.04,winningpost8,psv,racing,tecmokoei
13970,2009.0,0.03,0.0,0.0,0.0,0.04,core,ds,shooter,graffiti
13971,2003.0,0.03,0.01,0.0,0.0,0.04,garfieldthesearchforpooky,gba,platform,gamefactory
13972,2015.0,0.0,0.03,0.0,0.01,0.04,rugbyworldcup2015,psv,sports,ubisoft
13973,1994.0,0.0,0.0,0.04,0.0,0.04,galaxyfight,sat,fighting,sunsoft
13974,2006.0,0.0,0.0,0.04,0.0,0.04,chaoswars,ps2,strategy,ideafactory
13975,2005.0,0.02,0.01,0.0,0.0,0.04,steambotchronicles,ps2,roleplaying,505games
13976,2012.0,0.0,0.0,0.04,0.0,0.04,tokinokizunasekigaharakitan,psp,action,ideafactory
13977,1999.0,0.02,0.01,0.0,0.0,0.04,mrdriller,ps,puzzle,namcobandaigames
13978,2013.0,0.0,0.0,0.04,0.0,0.04,norn9nornnonette,psp,adventure,ideafactory
13979,2014.0,0.0,0.0,0.04,0.0,0.04,superherogeneration,psv,roleplaying,namcobandaigames
13980,2007.0,0.0,0.0,0.04,0.0,0.04,simpledsseriesvol15thekanshikikan2aratanaru8tsunojikenwotouchseyo,ds,adventure,d3publisher
13981,2005.0,0.03,0.01,0.0,0.0,0.04,gumbyvstheastrobots,gba,action,namcobandaigames
13982,2011.0,0.0,0.03,0.0,0.01,0.04,trine2,pc,platform,focushomeinteractive
13983,2016.0,0.0,0.0,0.04,0.0,0.04,doraemonshinnobitanonihontanjou,3ds,misc,furyu
13984,2008.0,0.0,0.0,0.04,0.0,0.04,hisshoupachinkopachislotkouryakuseriesvol13shinseikievangelionyakusokunotoki,ps2,misc,d3publisher
13985,2011.0,0.0,0.03,0.0,0.0,0.04,wormsultimatemayhem,pc,strategy,unknown
13986,2004.0,0.03,0.01,0.0,0.0,0.04,scaler,gc,platform,taketwointeractive
13987,2015.0,0.03,0.0,0.0,0.01,0.04,nhllegacy,ps3,action,electronicarts
13988,2009.0,0.0,0.0,0.04,0.0,0.04,chaosheadnoah,x360,adventure,5pb
13989,2009.0,0.0,0.0,0.04,0.0,0.04,tearstotiaraanecdotesthesecretofavalon,ps3,strategy,aquaplus
13990,2012.0,0.0,0.0,0.04,0.0,0.04,legasista,ps3,roleplaying,nipponichisoftware
13991,2006.0,0.02,0.01,0.0,0.0,0.04,fatalfurybattlearchivesvolume1,ps2,fighting,ignitionentertainment
13992,2013.0,0.0,0.03,0.0,0.0,0.04,thenightoftherabbit,pc,adventure,daedalicentertainment
13993,2009.0,0.0,0.0,0.04,0.0,0.04,harukanarutokinonakade3unmeinomeikyuuaizouban,psp,adventure,tecmokoei
13994,1998.0,0.02,0.01,0.0,0.0,0.04,rhapsodyamusicaladventure,ps,roleplaying,nipponichisoftware
13995,2015.0,0.0,0.03,0.0,0.01,0.04,nhl16,ps3,sports,electronicarts
13996,2016.0,0.01,0.02,0.0,0.0,0.04,destinythecollection,xone,shooter,activision
13997,2009.0,0.02,0.01,0.0,0.0,0.04,musicmakerrockstar,ps2,misc,magix
13998,2008.0,0.03,0.0,0.0,0.0,0.04,fadingshadows,psp,puzzle,ivolgamus
13999,2006.0,0.0,0.0,0.04,0.0,0.04,formula106,ps2,racing,sonycomputerentertainment
14000,2005.0,0.02,0.01,0.0,0.0,0.04,withoutwarning,ps2,shooter,capcom
14001,2008.0,0.0,0.0,0.04,0.0,0.04,minnadejibunnosetsumeishobkataakataabkataokata,ds,misc,gungho
14002,2002.0,0.03,0.01,0.0,0.0,0.04,smashingdrive,xb,racing,namcobandaigames
14003,2003.0,0.01,0.02,0.0,0.0,0.04,ageofmythologythetitans,pc,strategy,microsoftgamestudios
14004,2000.0,0.0,0.0,0.04,0.0,0.04,fightingvipers2,dc,fighting,sega
14005,2005.0,0.03,0.01,0.0,0.0,0.04,teenagemutantninjaturtles3mutantnightmare,xb,action,konamidigitalentertainment
14006,2009.0,0.02,0.01,0.0,0.0,0.04,sudokuballdetective,wii,puzzle,playlogicgamefactory
14007,2016.0,0.0,0.0,0.04,0.0,0.04,12saikoisurudiary,3ds,adventure,happinet
14008,2011.0,0.02,0.01,0.0,0.01,0.04,castlevanialordsofshadowreverie,ps3,action,konamidigitalentertainment
14009,2007.0,0.03,0.0,0.0,0.0,0.04,napoleondynamitethegame,psp,puzzle,craveentertainment
14010,2005.0,0.03,0.01,0.0,0.0,0.04,beatdownfistsofvengeance,xb,action,capcom
14011,2007.0,0.0,0.0,0.04,0.0,0.04,enchantedarmsjpsales,ps3,roleplaying,ubisoft
14012,2002.0,0.03,0.01,0.0,0.0,0.04,monsterforce,gba,shooter,universalinteractive
14013,2008.0,0.0,0.03,0.0,0.01,0.04,worldofgoo,pc,puzzle,2dboy
14014,2007.0,0.0,0.0,0.04,0.0,0.04,onseikanjousokuteikikokoroscan,ds,misc,sega
14015,2011.0,0.0,0.0,0.04,0.0,0.04,clockzeroshuuennoichibyouportable,psp,adventure,ideafactory
14016,2010.0,0.0,0.0,0.04,0.0,0.04,sangokushids3,ds,strategy,tecmokoei
14017,2010.0,0.0,0.0,0.04,0.0,0.04,trickxlogicseason2,psp,adventure,sonycomputerentertainment
14018,2011.0,0.03,0.0,0.0,0.0,0.04,challengemewordpuzzles,ds,puzzle,ogames
14019,2009.0,0.0,0.0,0.04,0.0,0.04,hakuoukizuisouroku,ps2,adventure,ideafactory
14020,2007.0,0.0,0.03,0.0,0.01,0.04,worldinconflict,pc,strategy,vivendigames
14021,2003.0,0.03,0.01,0.0,0.0,0.04,worldchampionshippool2004,xb,sports,jaleco
14022,2006.0,0.0,0.0,0.04,0.0,0.04,derbytsuku5derbyumaotsukurou,ps2,sports,sega
14023,2008.0,0.0,0.03,0.0,0.01,0.04,stalkerclearsky,pc,shooter,deepsilver
14024,2009.0,0.0,0.0,0.04,0.0,0.04,jikkyoupowerfulmajorleague2009,wii,sports,konamidigitalentertainment
14025,2004.0,0.02,0.01,0.0,0.0,0.04,sdgundamforceshowdown,ps2,shooter,namcobandaigames
14026,2015.0,0.0,0.0,0.04,0.0,0.04,raygigant,psv,roleplaying,namcobandaigames
14027,2006.0,0.0,0.0,0.04,0.0,0.04,negima3jikanmekoitomahoutosekaijudensetsu,ps2,adventure,konamidigitalentertainment
14028,2005.0,0.02,0.01,0.0,0.0,0.04,flowurbandanceuprising,ps2,misc,ubisoft
14029,2012.0,0.0,0.0,0.04,0.0,0.04,ailudepuzzle,psp,action,capcom
14030,2009.0,0.0,0.03,0.0,0.01,0.04,worldinconflictcompleteedition,pc,strategy,ubisoft
14031,1996.0,0.02,0.01,0.0,0.0,0.04,truepinball,ps,misc,ocean
14032,2010.0,0.03,0.0,0.0,0.0,0.04,janeshotel,ds,simulation,unknown
14033,2003.0,0.03,0.01,0.0,0.0,0.04,stadiumgames,gba,sports,ignitionentertainment
14034,2003.0,0.03,0.01,0.0,0.0,0.04,rlhrunlikehell,xb,shooter,avaloninteractive
14035,2006.0,0.03,0.0,0.0,0.0,0.04,powerplaypool,ds,sports,system3arcadesoftware
14036,1994.0,0.0,0.0,0.04,0.0,0.04,jleagueprostriker2,gen,sports,sega
14037,2004.0,0.03,0.01,0.0,0.0,0.04,obscure,xb,adventure,mc2entertainment
14038,1998.0,0.0,0.03,0.0,0.01,0.04,caesariii,pc,strategy,vivendigames
14039,2007.0,0.0,0.0,0.04,0.0,0.04,superrobottaisenscramblecommanderthe2nd,ps2,strategy,banpresto
14040,2004.0,0.0,0.0,0.04,0.0,0.04,mahjongtaikai,ds,misc,tecmokoei
14041,2007.0,0.0,0.03,0.0,0.01,0.04,tombraideranniversary,pc,action,eidosinteractive
14042,2010.0,0.0,0.0,0.04,0.0,0.04,espgaludaiiblacklabel,x360,shooter,cave
14043,2013.0,0.01,0.02,0.0,0.0,0.04,thecroodsprehistoricparty,3ds,misc,d3publisher
